what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1238318192312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1238318192343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1238318192375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1238318192406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238318193078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318193515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318228546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318228562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318229031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1238318271093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1238318275703
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1238318278234
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1238318281671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238318282046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318282531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318318484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318318500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318318953
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1238318318984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238318347406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238318359718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318360343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318366187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318366203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238318366640
