what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451419921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451420093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451420265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451420453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451420625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1237451420843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237451424343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451434421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451437671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451437687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451438125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451445312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451447187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451447203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451447671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237451452093
