what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132211640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132212062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132213015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132213031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132213500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132216031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132237140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132237156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132237593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132259093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132259656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132259968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132307062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132307078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132307531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132329343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1238132329468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132331703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238132333546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132361375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132365046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132365046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132365484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132365781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238132373593
