what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238070956890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1238070957031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071080375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071095484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071096140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071096156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071096406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071096765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071099187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071099187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071099671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071100171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071105015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071105046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071105484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071105953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071306203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071306203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238071306671
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1238071344859
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238071345343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238071356609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238071403390
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1238071407046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238071424500
