what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237620139078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237620147140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620147546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620168828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620168843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620169312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620173890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620174968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620174984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620175437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237620181609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237620186328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620187187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620209046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620209046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620209484
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1237620211781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620305250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620305671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620305687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620306171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620321765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620325234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620325234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237620325656
