what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718096218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718096218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718096703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718096921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718097406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718097421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718097656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718097843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718098515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718098531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718098968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718099265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718204250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718204265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718204734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718205187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718247375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718247375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718247812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718248687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718249468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718249484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718249890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237718250265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237719550359
